,VOTE_AVERAGE,BUDGET,REVENUE,cluster
6040,5.1,10000000,4300000,1
6041,6.8,6000000,4300000,1
6042,4.6,17000000,4299141,1
6043,6.0,20000000,4298184,1
6044,7.0,1180000,4292000,1
6045,6.4,4250000,4280982,1
6046,5.9,3200000,4267218,1
6047,5.7,4000000,4257354,1
6048,8.3,1500000,4250000,1
6049,6.1,7110000,4248574,1
6050,5.2,7500000,4245870,1
6051,5.4,3000000,4243957,1
6052,6.9,564155,4231162,1
6053,6.6,2000000,4221036,1
6054,6.7,6500000,4217115,1
6055,5.8,30000000,4212494,2
6056,5.9,3377382,4201541,1
6057,6.0,3900000,4200000,1
6058,6.7,700000,4200000,1
6059,5.2,1300000,4200000,1
6060,5.4,1500000,4200000,1
6061,5.9,2000000,4200000,1
6062,5.8,30000000,4197729,2
6063,5.3,2978000,4192590,1
6064,6.0,16000000,4192440,1
6065,6.2,250000,4186931,1
6066,7.3,10000000,4184990,1
6067,7.2,6500000,4181043,1
6068,5.5,12000000,4166918,1
6069,5.3,25000000,4165675,2
6070,6.5,300000,4160000,1
6071,6.0,1350000,4160000,1
6072,6.7,3500000,4159678,1
6073,6.1,25000000,4152230,2
6074,4.6,15000000,4139856,1
6075,6.6,587640,4139731,1
6076,6.6,700000,4116395,1
6077,5.8,3000000,4109095,1
6078,6.5,2000000,4100000,1
6079,7.1,3500000,4100000,1
6080,5.0,600000,4100000,1
6081,6.1,8900000,4100000,1
6082,7.2,1400000,4100000,1
6083,4.4,4000000,4100000,1
6084,6.4,5740000,4098613,1
6085,7.7,10000000,4078741,1
6086,7.2,5000000,4074023,1
6087,6.8,10000000,4073489,1
6088,5.4,25000000,4064495,2
6089,6.9,620000,4053000,1
6090,7.1,15000000,4045770,1
6091,6.3,5000000,4040588,1
6092,7.1,15000000,4035192,1
6093,6.7,6411831,4029886,1
6094,6.9,1282000,4007000,1
6095,6.6,20000000,4001121,1
6096,6.4,5000000,4000000,1
6097,6.7,2000000,4000000,1
6098,6.0,2500000,4000000,1
6099,5.6,3000000,4000000,1
6100,6.2,1785000,4000000,1
6101,6.7,2000000,4000000,1
6102,6.4,7000000,4000000,1
6103,6.4,2000000,4000000,1
6104,6.0,2000000,4000000,1
6105,4.7,4200000,4000000,1
6106,6.7,7000000,4000000,1
6107,7.1,10000000,4000000,1
6108,4.7,24500,4000000,1
6109,6.9,134000,4000000,1
6110,6.0,7000000,4000000,1
6111,6.0,750000,4000000,1
6112,7.8,6000000,4000000,1
6113,6.8,600000,4000000,1
6114,7.3,2200000,4000000,1
6115,6.3,110000,4000000,1
6116,7.2,8394751,4000000,1
6117,8.0,923000,4000000,1
6118,7.6,3000000,4000000,1
6119,7.5,3000000,4000000,1
6120,6.8,12850990,3984669,1
6121,6.1,3000000,3982459,1
6122,7.5,2033000,3981000,1
6123,6.6,20000000,3970078,1
6124,0.0,532000,3967000,1
6125,6.5,14350531,3964682,1
6126,4.8,300000,3952448,1
6127,5.9,8500000,3926386,1
6128,6.8,475000,3919254,1
6129,5.7,10000000,3916303,1
6130,5.4,250000,3914430,1
6131,6.9,6500000,3909002,1
6132,5.3,3000000,3902679,1
6133,6.6,17000000,3901839,1
6134,7.5,7900000,3900000,1
6135,6.0,1400000,3900000,1
6136,6.1,2800000,3900000,1
6137,4.1,1000000,3900000,1
6138,6.3,18000000,3900000,1
6139,6.3,1377800,3900000,1
6140,7.1,5300000,3897799,1
6141,6.2,700000,3890000,1
6142,5.8,25000000,3885342,2
6143,7.0,9000000,3882729,1
6144,6.9,12500000,3878993,1
6145,6.6,3837625,3867000,1
6146,7.3,1500000,3851855,1
6147,6.7,5000000,3833507,1
6148,6.5,500000,3824868,1
6149,6.0,4500000,3813293,1
6150,5.7,30000000,3807134,2
6151,6.9,704334,3803406,1
6152,5.9,5000000,3800000,1
6153,5.3,5900000,3800000,1
6154,7.1,470000,3800000,1
6155,6.0,16000000,3800000,1
6156,7.4,2100000,3800000,1
6157,7.3,1750000,3800000,1
6158,5.1,1400000,3795575,1
6159,5.1,6443990,3790114,1
6160,7.3,1271000,3788000,1
6161,6.9,1934000,3786801,1
6162,5.6,9500000,3785593,1
6163,8.1,500000,3779620,1
6164,6.6,3500000,3775000,1
6165,6.8,6000000,3770657,1
6166,6.7,12000000,3769990,1
6167,6.7,5000000,3769214,1
6168,7.1,4500000,3764219,1
6169,5.7,20000000,3763988,1
6170,6.3,17000000,3758328,1
6171,5.9,13000000,3752426,1
6172,7.2,7500000,3752325,1
6173,7.0,2500000,3750000,1
6174,6.1,4000000,3748295,1
6175,6.1,1140000,3745000,1
6176,6.8,7000000,3728888,1
6177,5.6,10000000,3727746,1
6178,5.0,13000000,3721911,1
6179,5.7,6500000,3721345,1
6180,6.3,7000000,3719383,1
6181,4.5,8538460,3716598,1
6182,7.2,1000000,3713768,1
6183,6.6,774000,3707000,1
6184,7.4,420000,3700000,1
6185,2.9,1400000,3700000,1
6186,6.6,1425000,3700000,1
6187,7.0,1000000,3700000,1
6188,6.8,115000,3700000,1
6189,4.0,19000000,3699225,1
6190,7.8,1000000,3696196,1
6191,6.9,6000000,3685862,1
6192,0.8,2500000,3678530,1
6193,7.6,15000000,3675201,1
6194,7.6,30000000,3669465,2
6195,6.2,1653000,3669000,1
6196,6.2,6515167,3666789,1
6197,6.3,6045750,3662671,1
6198,5.7,6000000,3661757,1
6199,6.7,3500000,3657876,1
6200,4.1,25000000,3650275,2
6201,5.9,7000000,3646994,1
6202,6.5,40000000,3643591,2
6203,6.8,15500000,3642692,1
6204,5.4,11000000,3639345,1
6205,7.3,14000000,3621046,1
6206,6.3,1568000,3621000,1
6207,6.2,4500000,3606395,1
6208,6.7,7000000,3604598,1
6209,6.7,11795877,3603484,1
6210,5.0,3000000,3602884,1
6211,7.4,6900000,3600000,1
6212,6.0,2800000,3600000,1
6213,3.0,120000,3600000,1
6214,6.9,1300000,3600000,1
6215,4.9,6200000,3600000,1
6216,7.2,2000000,3600000,1
6217,5.6,220000,3600000,1
6218,6.2,5000000,3588626,1
6219,5.8,5000000,3569939,1
6220,7.2,32000000,3566637,2
6221,5.7,1500000,3566225,1
6222,6.2,9661157,3562793,1
6223,5.3,17000000,3560932,1
6224,6.4,250000,3542353,1
6225,5.7,2360586,3540879,1
6226,6.7,2000000,3537283,1
6227,6.1,15000000,3533227,1
6228,5.4,18000000,3531971,1
6229,6.9,350000,3529201,1
6230,4.2,1000000,3525125,1
6231,5.8,18000000,3520427,1
6232,5.3,9850941,3503943,1
6233,6.2,5000000,3500000,1
6234,6.3,2000000,3500000,1
6235,7.3,5500000,3500000,1
6236,7.0,1400000,3500000,1
6237,4.9,3500000,3500000,1
6238,7.3,104880,3500000,1
6239,6.4,2700000,3500000,1
6240,0.0,2000000,3500000,1
6241,8.3,4900000,3494070,1
6242,7.0,3038109,3489863,1
6243,6.8,40000000,3485251,2
6244,6.6,6000000,3485127,1
6245,6.8,44000000,3484331,2
6246,7.7,1300000,3483000,1
6247,6.6,30000000,3470487,2
6248,5.4,125000,3470000,1
6249,6.7,1000000,3469151,1
6250,7.1,4000000,3468572,1
6251,6.9,4500000,3468423,1
6252,5.2,5308245,3468053,1
6253,7.1,2231000,3460000,1
6254,5.9,904765,3453416,1
6255,6.4,8000000,3453043,1
6256,7.2,33746302,3445000,2
6257,6.6,16000000,3442853,1
6258,7.1,8000000,3432342,1
6259,6.7,12700000,3430018,1
6260,7.3,1678000,3430000,1
6261,7.0,10000000,3428048,1
6262,6.7,10000000,3424648,1
6263,6.2,3700000,3419456,1
6264,5.5,5000000,3416846,1
6265,5.7,1250000,3412497,1
6266,4.9,8030000,3411885,1
6267,7.1,3500000,3400977,1
6268,6.4,10000000,3400278,1
6269,7.4,1700000,3400000,1
6270,7.4,20000000,3396345,1
6271,6.9,2000000,3395627,1
6272,5.3,3000000,3387000,1
6273,6.5,7000000,3377430,1
6274,7.1,4300000,3376375,1
6275,7.4,1558000,3373000,1
6276,4.4,2600000,3368452,1
6277,7.5,20000000,3364426,1
6278,7.3,1920000,3360000,1
6279,6.0,5000000,3358085,1
6280,5.9,205000,3355000,1
6281,6.4,7500000,3347647,1
6282,6.2,745971,3335913,1
6283,6.9,2500000,3325038,1
6284,6.3,50000000,3324330,2
6285,7.4,154790,3311162,1
6286,6.2,38504400,3310000,2
6287,5.3,1620000,3305000,1
6288,6.9,1929000,3303000,1
6289,7.9,1000000,3301446,1
6290,7.0,5000000,3300000,1
6291,5.7,660000,3300000,1
6292,6.2,11500000,3275585,1
6293,7.8,1448864,3270000,1
6294,7.0,12000000,3265941,1
6295,4.5,8250378,3262957,1
6296,6.5,453500,3260000,1
6297,7.1,2200000,3251794,1
6298,4.2,3250000,3250000,1
6299,7.3,1900000,3250000,1
6300,6.5,125000,3242802,1
6301,7.0,4150000,3230000,1
6302,6.8,2532000,3225000,1
6303,6.9,3000000,3221568,1
6304,7.1,60000,3221152,1
6305,6.2,6500000,3216359,1
6306,7.3,21000000,3215636,1
6307,7.8,2500000,3210139,1
6308,7.2,125000,3208262,1
6309,7.0,1363000,3205000,1
6310,6.6,10000000,3204663,1
6311,7.3,609000,3202000,1
6312,5.6,100000,3200000,1
6313,7.0,700000,3200000,1
6314,6.8,11000000,3200000,1
6315,4.7,4500000,3200000,1
6316,7.2,433000,3200000,1
6317,7.0,2500000,3200000,1
6318,6.1,11000000,3189418,1
6319,7.7,1500000,3187700,1
6320,5.2,30000000,3180674,2
6321,6.5,10000000,3179847,1
6322,7.3,17830000,3175644,1
6323,6.3,6000000,3175469,1
6324,4.7,833333,3166666,1
6325,7.6,2600000,3166000,1
6326,7.4,673000,3165000,1
6327,7.4,27575,3151130,1
6328,6.4,5000000,3142154,1
6329,6.1,1211360,3129507,1
6330,4.5,3500000,3119957,1
6331,6.2,1200000,3109904,1
6332,7.3,610000,3100000,1
6333,7.5,1300000,3100000,1
6334,5.6,770000,3100000,1
6335,5.6,2300000,3100000,1
6336,3.5,2700000,3100000,1
6337,6.0,10000000,3100000,1
6338,4.8,2400000,3100000,1
6339,7.5,2650000,3100000,1
6340,7.1,5000000,3099314,1
6341,5.2,3000000,3098924,1
6342,6.3,3000000,3076820,1
6343,7.2,1500000,3062477,1
6344,7.2,25000000,3052000,2
6345,7.0,5000000,3049135,1
6346,6.8,30000,3045943,1
6347,6.0,15000000,3038499,1
6348,6.3,799634,3036326,1
6349,5.8,4361898,3031801,1
6350,4.5,354000,3022000,1
6351,5.4,15000000,3020664,1
6352,6.3,8000000,3020601,1
6353,6.0,12758853,3016126,1
6354,5.6,4800000,3014000,1
6355,5.4,13000000,3012210,1
6356,6.7,2962051,3011195,1
6357,4.7,36000000,3003296,2
6358,0.0,1000000,3000000,1
6359,6.4,20000000,3000000,1
6360,0.0,100000,3000000,1
6361,6.6,1500000,3000000,1
6362,5.2,979828,3000000,1
6363,4.7,750000,3000000,1
6364,6.3,780000,3000000,1
6365,4.0,5000000,3000000,1
6366,5.3,374000,3000000,1
6367,7.0,2500000,3000000,1
6368,4.6,1000000,3000000,1
6369,6.5,2300000,3000000,1
6370,7.5,343000,3000000,1
6371,7.0,532673,3000000,1
6372,7.3,600000,3000000,1
6373,7.1,864000,3000000,1
6374,7.0,700000,3000000,1
6375,7.5,417000,3000000,1
6376,8.0,1400000,3000000,1
6377,7.1,500000,3000000,1
6378,6.8,4048037,2998545,1
6379,6.9,7300000,2996763,1
6380,6.5,10000000,2995811,1
6381,5.5,10854516,2982559,1
6382,8.1,1070000,2970000,1
6383,6.4,1000000,2963902,1
6384,6.8,3144622,2963886,1
6385,5.8,8500000,2963639,1
6386,6.5,7552917,2957970,1
6387,6.6,3700000,2956000,1
6388,7.6,1202000,2948500,1
6389,5.1,18000000,2945600,1
6390,7.0,6000000,2944752,1
6391,7.3,567000,2930000,1
6392,6.5,60000000,2927708,2
6393,6.4,4000000,2924635,1
6394,6.3,7000000,2900000,1
6395,6.6,1849089,2900000,1
6396,5.8,1300000,2900000,1
6397,6.4,2000000,2900000,1
6398,6.4,2200000,2900000,1
6399,7.0,11000000,2900000,1
6400,6.9,225000,2900000,1
6401,7.1,1528000,2896000,1
6402,5.8,150000,2891288,1
6403,5.0,2192000,2889000,1
6404,5.7,12000000,2888315,1
6405,6.1,8000000,2877571,1
6406,7.2,1109000,2873000,1
6407,6.1,1200000,2861020,1
6408,8.1,1200000,2859750,1
6409,6.8,15000000,2856712,1
6410,7.4,1237669,2853801,1
6411,6.8,5000000,2852915,1
6412,6.6,3131855,2851888,1
6413,6.1,2600000,2850263,1
6414,6.3,225000,2850000,1
6415,6.5,16000000,2849142,1
6416,6.8,3000000,2847319,1
6417,6.3,13749400,2842040,1
6418,6.7,1243000,2841000,1
6419,6.8,8300000,2836382,1
6420,6.5,11000000,2832826,1
6421,7.5,18000000,2827107,1
6422,6.8,4000000,2826523,1
6423,5.5,416000,2822761,1
6424,7.1,1401000,2814000,1
6425,6.3,11000000,2807854,1
6426,7.5,3000000,2807390,1
6427,6.6,1915000,2807000,1
6428,7.5,4437508,2804874,1
6429,5.7,2000000,2801508,1
6430,5.3,3300000,2800000,1
6431,1.9,500000,2800000,1
6432,6.5,1200000,2800000,1
6433,5.7,970000,2800000,1
6434,6.0,16300000,2800000,1
6435,6.9,240000,2800000,1
6436,6.5,440000,2800000,1
6437,6.6,1700000,2800000,1
6438,7.1,750000,2800000,1
6439,7.1,25000000,2800000,2
6440,6.7,18000000,2783332,1
6441,5.9,10000000,2777280,1
6442,2.7,5000000,2777000,1
6443,0.0,1000000,2775228,1
6444,6.8,250000,2768400,1
6445,6.0,1,2755584,1
6446,7.2,300000,2750275,1
6447,5.8,1357000,2750000,1
6448,6.2,1192000,2750000,1
6449,7.1,2000000,2745966,1
6450,5.5,18000000,2742912,1
6451,6.8,1374000,2736000,1
6452,6.6,1200000,2736000,1
6453,6.8,14000000,2735731,1
6454,5.9,2187279,2733118,1
6455,6.3,3800000,2725258,1
6456,6.2,1452000,2713000,1
6457,6.6,15000000,2706352,1
6458,6.0,1162000,2704000,1
6459,6.6,5000000,2700051,1
6460,0.0,3000000,2700000,1
6461,6.7,12000,2700000,1
6462,6.3,11000000,2700000,1
6463,6.9,710000,2700000,1
6464,5.2,5600000,2700000,1
6465,7.4,630000,2700000,1
6466,7.2,7000000,2697930,1
6467,6.0,1000000,2691899,1
6468,5.8,1461000,2690000,1
6469,6.5,13000000,2689799,1
6470,6.0,4000000,2665322,1
6471,6.7,24350000,2652725,2
6472,5.6,13000000,2651917,1
6473,5.0,438000,2648133,1
6474,5.8,24000000,2642983,2
6475,6.3,440141,2640850,1
6476,6.5,13000000,2636637,1
6477,5.0,436000,2623000,1
6478,6.1,40000000,2622015,2
6479,5.8,1455000,2620000,1
6480,7.1,2800000,2616503,1
6481,6.5,724805,2616000,1
6482,6.1,5000000,2614773,1
6483,7.0,1114000,2610000,1
6484,5.7,66190000,2602149,0
6485,5.3,1935000,2600000,1
6486,6.0,2400000,2600000,1
6487,7.0,1200000,2600000,1
6488,6.9,886000,2600000,1
6489,6.3,422000,2600000,1
6490,7.0,700000,2594000,1
6491,7.4,6000000,2576990,1
6492,5.2,13000000,2570145,1
6493,7.1,6400000,2556911,1
6494,5.6,9000000,2544504,1
6495,4.6,7000000,2540000,1
6496,7.8,20000000,2536000,1
6497,6.7,30000000,2527904,2
6498,7.0,3500000,2525738,1
6499,6.1,18000000,2520000,1
6500,6.5,8000000,2518012,1
6501,6.3,12250000,2510007,1
6502,6.3,2400005,2505528,1
6503,6.9,3000000,2503829,1
6504,5.7,20000000,2500277,1
6505,6.7,1500000,2500000,1
6506,7.4,300000,2500000,1
6507,6.2,15000000,2500000,1
6508,5.8,733150,2500000,1
6509,4.4,10000000,2500000,1
6510,5.9,3959000,2500000,1
6511,4.2,3000000,2500000,1
6512,5.5,93,2500000,1
6513,5.3,1400000,2500000,1
6514,7.6,1200000,2500000,1
6515,6.6,1000000,2500000,1
6516,6.6,600000,2500000,1
6517,7.8,900000,2500000,1
6518,7.0,2300000,2500000,1
6519,6.6,8000000,2500000,1
6520,8.2,250000,2500000,1
6521,6.0,9000000,2500000,1
6522,7.9,500000,2500000,1
6523,8.1,927262,2500000,1
6524,7.6,3400000,2500000,1
6525,5.9,6400000,2500000,1
6526,6.1,4900000,2498851,1
6527,7.0,10000000,2494480,1
6528,4.7,25000000,2491989,2
6529,5.9,1065000,2491460,1
6530,7.3,3500000,2490500,1
6531,7.6,4000000,2487338,1
6532,5.1,14000000,2474000,1
6533,6.1,5000000,2466444,1
6534,5.7,1803780,2460914,1
6535,6.0,5200000,2459895,1
6536,6.4,640000,2459000,1
6537,6.9,8000000,2455027,1
6538,6.8,860000,2451545,1
6539,5.8,8000000,2439705,1
6540,7.7,2600000,2438304,1
6541,6.1,3014770,2437852,1
6542,6.5,777000,2437000,1
6543,4.9,9000000,2429573,1
6544,5.3,15000000,2424381,1
6545,6.5,5600000,2424174,1
6546,6.0,16000000,2420917,1
6547,5.1,5000000,2420162,1
6548,7.1,703000,2416000,1
6549,6.1,25500000,2415472,2
6550,5.4,2196531,2411594,1
6551,2.9,15000000,2409225,1
6552,6.7,3328289,2407571,1
6553,7.0,3000000,2404300,1
6554,6.5,6500000,2401510,1
6555,4.6,1200000,2400000,1
6556,8.5,678000,2400000,1
6557,7.4,923055,2400000,1
6558,6.8,5200000,2400000,1
6559,6.0,1500000,2400000,1
6560,7.2,350000,2400000,1
6561,6.5,9000000,2395231,1
6562,6.4,5000000,2387127,1
6563,7.4,2000000,2381087,1
6564,6.1,5000000,2379154,1
6565,7.1,1500000,2375097,1
6566,7.1,2700000,2372984,1
6567,6.3,35000000,2372903,2
6568,5.8,1179000,2372567,1
6569,6.6,2000000,2368060,1
6570,6.5,4000000,2365467,1
6571,6.3,1167500,2365000,1
6572,6.3,4000000,2363584,1
6573,6.1,1201000,2362000,1
6574,7.4,560000,2360561,1
6575,6.3,7000000,2360281,1
6576,5.2,1001000,2359000,1
6577,7.2,30000000,2351359,2
6578,10.0,165000,2350000,1
6579,6.5,1623000,2350000,1
6580,6.9,6500000,2347000,1
6581,6.7,9804690,2341534,1
6582,4.4,3500000,2341309,1
6583,5.3,2000000,2340110,1
6584,6.4,25000000,2336172,2
6585,5.5,5000000,2333684,1
6586,7.8,47000000,2331721,2
6587,6.3,24000000,2319124,2
6588,4.3,17000000,2315683,1
6589,6.1,16800000,2312717,1
6590,5.9,1005000,2305000,1
6591,6.8,1670000,2305000,1
6592,5.3,500000,2303489,1
6593,7.0,821000,2301000,1
6594,6.3,18000000,2300000,1
6595,7.8,18000000,2300000,1
6596,7.2,450000,2300000,1
6597,7.8,1000000,2300000,1
6598,5.4,1300000,2300000,1
6599,5.5,15400000,2300000,1
6600,7.7,2600000,2300000,1
6601,6.2,300000,2300000,1
6602,6.5,2882000,2300000,1
6603,5.6,445000,2300000,1
6604,7.0,310000,2300000,1
6605,6.1,7200000,2300000,1
6606,6.7,1500000,2300000,1
6607,5.1,20000000,2297493,1
6608,5.8,3000000,2295825,1
6609,7.3,200000,2295733,1
6610,10.0,1275000,2294000,1
6611,7.8,594667,2292774,1
6612,5.3,15000000,2281585,1
6613,6.9,439000,2281000,1
6614,7.2,12000000,2280148,1
6615,3.3,19000000,2279543,1
6616,7.5,1365000,2279000,1
6617,6.4,8000000,2275557,1
6618,7.0,1688000,2270000,1
6619,5.0,470000,2266000,1
6620,7.0,230000,2260712,1
6621,5.5,2000000,2260622,1
6622,7.1,370800,2256246,1
6623,4.0,1050255,2250547,1
6624,7.6,900000,2250000,1
6625,7.8,829000,2247500,1
6626,5.5,1000000,2228115,1
6627,6.3,558000,2227000,1
6628,7.1,1107000,2223000,1
6629,6.6,1761562,2221278,1
6630,6.7,4000000,2206625,1
6631,5.8,4700000,2200510,1
6632,6.8,1100000,2200000,1
6633,6.1,625000,2200000,1
6634,5.1,780000,2200000,1
6635,5.8,6500000,2200000,1
6636,5.7,1500000,2200000,1
6637,6.9,700000,2200000,1
6638,6.0,5400000,2200000,1
6639,7.2,720000,2200000,1
6640,5.9,200000,2200000,1
6641,6.3,11000000,2200000,1
6642,6.6,1750000,2200000,1
6643,5.9,9400000,2200000,1
6644,8.0,1500000,2200000,1
6645,6.8,420069,2199000,1
6646,5.7,30000000,2193982,2
6647,7.2,40500000,2182492,2
6648,8.1,1746964,2181987,1
6649,5.4,5105644,2180120,1
6650,7.2,200000,2175000,1
6651,4.3,20000000,2172941,1
6652,6.0,800000,2166797,1
6653,6.4,4900000,2159041,1
6654,5.9,40000000,2158568,2
6655,6.7,435000,2156000,1
6656,3.8,10000000,2154696,1
6657,4.9,45000000,2154540,2
6658,7.1,5000000,2152738,1
6659,6.0,10000000,2137751,1
6660,6.9,18000000,2133452,1
6661,5.8,8933400,2133033,1
6662,5.2,8000000,2131057,1
6663,4.9,20000000,2128186,1
6664,6.8,6000000,2122561,1
6665,7.3,5952000,2120439,1
6666,5.5,19000000,2119994,1
6667,7.0,2000000,2115765,1
6668,5.6,4410000,2107861,1
6669,5.4,35000000,2106557,2
6670,5.2,13000000,2104439,1
6671,7.4,300000,2100000,1
6672,6.7,520000,2100000,1
6673,5.1,1200000,2100000,1
6674,6.7,2000000,2100000,1
6675,6.8,424000,2100000,1
6676,6.2,4258000,2100000,1
6677,6.0,130000,2092000,1
6678,5.3,5000000,2091037,1
6679,6.7,2700000,2085166,1
6680,6.1,16000000,2084628,1
6681,5.2,800000,2082215,1
6682,5.3,6861490,2080679,1
6683,6.9,23934823,2078370,2
6684,6.7,25000000,2075084,2
6685,5.3,300000,2074000,1
6686,6.4,7000000,2062066,1
6687,5.3,1000000,2057193,1
6688,4.4,782000,2057000,1
6689,7.1,921000,2057000,1
6690,6.0,25000000,2054941,2
6691,6.4,8500000,2053469,1
6692,7.1,450000,2049595,1
6693,6.4,1500000,2044892,1
6694,6.3,4900000,2044087,1
6695,7.3,3648751,2043067,1
6696,4.5,15000000,2042530,1
6697,6.7,7225,2040920,1
6698,4.7,2115000,2039000,1
6699,5.6,3000000,2037545,1
6700,6.6,1791280,2035311,1
6701,6.1,10000000,2033946,1
6702,5.5,6500000,2032973,1
6703,6.9,950000,2032404,1
6704,5.1,30000000,2030916,2
6705,6.8,5000000,2028612,1
6706,6.0,6000000,2025238,1
6707,6.7,6500000,2025032,1
6708,7.0,900000,2023414,1
6709,5.6,14000000,2022771,1
6710,6.9,900000,2019874,1
6711,7.1,1000000,2019469,1
6712,6.8,8000000,2019009,1
6713,4.8,1119000,2019000,1
6714,7.5,3500000,2015810,1
6715,6.7,2000000,2015002,1
6716,6.6,16000000,2007100,1
6717,4.8,2000000,2006704,1
6718,5.6,6500000,2006391,1
6719,5.2,12000000,2000371,1
6720,8.0,25000000,2000000,2
6721,6.9,45000000,2000000,2
6722,6.3,3500000,2000000,1
6723,0.0,1000000,2000000,1
6724,7.1,550000,2000000,1
6725,7.4,1500000,2000000,1
6726,10.0,37000,2000000,1
6727,6.6,8000000,2000000,1
6728,6.9,13360000,2000000,1
6729,5.8,500000,2000000,1
6730,5.3,1000000,2000000,1
6731,6.3,1000000,2000000,1
6732,5.7,1950000,2000000,1
6733,4.6,400000,2000000,1
6734,5.8,2995000,2000000,1
6735,6.9,1100000,2000000,1
6736,4.8,82000,2000000,1
6737,6.7,1825000,2000000,1
6738,6.7,7500000,2000000,1
6739,6.9,200000,2000000,1
6740,6.7,1000000,2000000,1
6741,7.3,1700000,2000000,1
6742,4.3,9300,2000000,1
6743,6.9,9000000,2000000,1
6744,7.1,1200000,2000000,1
6745,7.3,889900,2000000,1
6746,6.6,25000,2000000,1
6747,5.9,970000,2000000,1
6748,7.1,2100000,2000000,1
6749,6.1,25000000,2000000,2
6750,5.9,17000000,2000000,1
6751,6.2,3500000,2000000,1
6752,7.7,1020000,2000000,1
6753,6.6,2500000,2000000,1
6754,7.1,1500000,2000000,1
6755,7.6,393750,2000000,1
6756,5.8,16000000,1985001,1
6757,6.2,5000000,1980338,1
6758,6.4,350000,1972000,1
6759,6.5,20000000,1969193,1
6760,4.1,9000000,1964253,1
6761,0.0,1700000,1960000,1
6762,3.0,466418,1958955,1
6763,7.5,4000000,1954937,1
6764,5.1,15000000,1953732,1
6765,5.9,800000,1952653,1
6766,7.2,250000,1950000,1
6767,6.5,1800000,1950000,1
6768,4.6,2500000,1948414,1
6769,6.0,4380750,1947000,1
6770,6.6,4500000,1946816,1
6771,5.6,1700000,1943649,1
6772,5.6,7000000,1941667,1
6773,7.8,400000,1940906,1
6774,6.2,7000000,1940234,1
6775,6.7,100000,1938783,1
6776,7.1,4552700,1932261,1
6777,7.1,100000,1929659,1
6778,8.0,578034,1923918,1
6779,5.2,5000000,1919653,1
6780,5.4,740000,1918497,1
6781,6.2,707990,1918117,1
6782,5.4,15000000,1914166,1
6783,6.9,600000,1914090,1
6784,6.0,4000000,1903083,1
6785,6.8,1450000,1900000,1
6786,6.5,16000000,1897404,1
6787,6.9,1000000,1897363,1
6788,5.4,10000000,1895782,1
6789,6.4,8000000,1893139,1
6790,5.4,1686858,1891907,1
6791,5.8,1884000,1883811,1
6792,5.5,3000000,1882074,1
6793,5.5,1771260,1880719,1
6794,6.1,8000000,1868949,1
6795,5.8,3000000,1867792,1
6796,7.3,225000,1866462,1
6797,6.1,8138338,1864266,1
6798,7.1,5000000,1862805,1
6799,6.7,6600000,1851517,1
6800,7.5,995000,1850000,1
6801,6.2,786801,1845819,1
6802,6.0,3500000,1839313,1
6803,6.4,13000000,1832541,1
6804,5.9,6000000,1831577,1
6805,6.6,18000000,1831348,1
6806,5.4,3000000,1829804,1
6807,6.9,1768000,1829000,1
6808,4.8,3015000,1827000,1
6809,6.0,3749231,1817696,1
6810,6.6,1200000,1813729,1
6811,5.5,11000000,1809527,1
6812,7.4,8000000,1803412,1
6813,5.6,15000,1800000,1
6814,5.6,620000,1800000,1
6815,6.7,680000,1800000,1
6816,3.8,10000,1800000,1
6817,7.2,6453637,1800000,1
6818,5.5,5700,1800000,1
6819,6.1,20170000,1800000,1
6820,6.6,500000,1800000,1
6821,6.0,1570000,1800000,1
6822,6.7,1154000,1798500,1
6823,5.5,4500000,1798418,1
6824,7.3,4000000,1794187,1
6825,6.8,4200000,1792414,1
6826,6.3,12000000,1790061,1
6827,6.2,1000000,1786396,1
6828,6.0,1428000,1785000,1
6829,5.3,13000000,1784763,1
6830,6.2,417000,1783000,1
6831,4.3,137731,1778391,1
6832,5.9,6300000,1777709,1
6833,7.1,1000000,1777043,1
6834,6.5,12500000,1775619,1
6835,7.8,375000,1772000,1
6836,6.6,58960,1769000,1
6837,6.5,10706075,1766761,1
6838,7.1,952000,1762000,1
6839,7.2,10000000,1759252,1
6840,7.9,9850000,1756552,1
6841,8.0,14000000,1755212,1
6842,4.3,1000000,1753979,1
6843,4.0,6000000,1752988,1
6844,3.0,8300000,1751460,1
6845,7.0,300000,1750211,1
6846,6.8,30000000,1750000,2
6847,4.9,4000000,1750000,1
6848,6.4,8000000,1749457,1
6849,5.9,28000000,1749201,2
6850,0.0,1747037,1747037,1
6851,6.6,1000000,1744858,1
6852,5.9,5692172,1742215,1
6853,7.9,8240000,1740429,1
6854,7.3,18000000,1738611,1
6855,6.9,1589000,1738000,1
6856,6.9,4000000,1730000,1
6857,5.7,65000,1730000,1
6858,6.9,750000,1720953,1
6859,5.4,10000000,1710528,1
6860,6.0,9000000,1709178,1
6861,6.7,12000000,1703282,1
6862,5.5,5000000,1702394,1
6863,6.5,5000000,1700000,1
6864,5.9,2000000,1700000,1
6865,6.5,1380000,1700000,1
6866,6.0,800000,1700000,1
6867,6.8,4000000,1686839,1
6868,4.4,16000000,1686429,1
6869,7.0,3800000,1681545,1
6870,7.3,4000000,1680358,1
6871,7.3,1000000,1678874,1
